station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude
2396,King Street,Newtown,NORTH,UNCLASSIFIED,2018,WEEKDAYS,10117,-33.898334,151.178238
2396,King Street,Newtown,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,9872,-33.898334,151.178238
2396,King Street,Newtown,BOTH,UNCLASSIFIED,2018,WEEKDAYS,19989,-33.898334,151.178238
2396,King Street,Newtown,NORTH,UNCLASSIFIED,2018,WEEKENDS,9634,-33.898334,151.178238
2396,King Street,Newtown,SOUTH,UNCLASSIFIED,2018,WEEKENDS,10015,-33.898334,151.178238
2396,King Street,Newtown,BOTH,UNCLASSIFIED,2018,WEEKENDS,19649,-33.898334,151.178238
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,ALL DAYS,8151,-33.873695,151.195328
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,AM PEAK,2814,-33.873695,151.195328
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,OFF PEAK,3788,-33.873695,151.195328
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,PM PEAK,1982,-33.873695,151.195328
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,5128,-33.873695,151.195328
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,WEEKDAYS,8584,-33.873695,151.195328
2413,Allen Street,Pyrmont,NORTH,UNCLASSIFIED,2018,WEEKENDS,7015,-33.873695,151.195328
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,ALL DAYS,22363,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,ALL DAYS,19506,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,ALL DAYS,41869,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,AM PEAK,6898,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,AM PEAK,4476,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,AM PEAK,11374,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,OFF PEAK,10552,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,OFF PEAK,9562,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,OFF PEAK,20114,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,PM PEAK,5839,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,PM PEAK,6147,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,PM PEAK,11986,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,15721,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,13408,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,29129,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,WEEKDAYS,23289,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,20185,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,WEEKDAYS,43474,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,NORTH,UNCLASSIFIED,2018,WEEKENDS,20135,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,SOUTH,UNCLASSIFIED,2018,WEEKENDS,17557,-33.887547,151.219452
3018,Eastern Distributor,Moore Park,BOTH,UNCLASSIFIED,2018,WEEKENDS,37692,-33.887547,151.219452
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,ALL DAYS,22937,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,ALL DAYS,12705,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,ALL DAYS,10232,-33.894791,151.220764
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,AM PEAK,5655,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,AM PEAK,3138,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,AM PEAK,2517,-33.894791,151.220764
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,OFF PEAK,11550,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,OFF PEAK,6409,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,OFF PEAK,5141,-33.894791,151.220764
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,PM PEAK,5791,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,PM PEAK,3213,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,PM PEAK,2578,-33.894791,151.220764
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,19454,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,10446,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,9008,-33.894791,151.220764
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,WEEKDAYS,22996,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,WEEKDAYS,12760,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,WEEKDAYS,10236,-33.894791,151.220764
3022,Cleveland Street,Moore Park,BOTH,UNCLASSIFIED,2018,WEEKENDS,22925,-33.894791,151.220764
3022,Cleveland Street,Moore Park,EAST,UNCLASSIFIED,2018,WEEKENDS,12727,-33.894791,151.220764
3022,Cleveland Street,Moore Park,WEST,UNCLASSIFIED,2018,WEEKENDS,10198,-33.894791,151.220764
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,ALL DAYS,11745,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,ALL DAYS,12378,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,ALL DAYS,24123,-29.697966,152.942108
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,AM PEAK,3636,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,AM PEAK,2638,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,AM PEAK,6274,-29.697966,152.942108
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,OFF PEAK,6089,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,OFF PEAK,6777,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,OFF PEAK,12866,-29.697966,152.942108
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,PM PEAK,3099,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,PM PEAK,4111,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,PM PEAK,7210,-29.697966,152.942108
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,7284,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,7293,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,14577,-29.697966,152.942108
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,WEEKDAYS,12824,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,13526,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,WEEKDAYS,26350,-29.697966,152.942108
4004,Craig Street,South Grafton,NORTH,UNCLASSIFIED,2018,WEEKENDS,9444,-29.697966,152.942108
4004,Craig Street,South Grafton,SOUTH,UNCLASSIFIED,2018,WEEKENDS,9635,-29.697966,152.942108
4004,Craig Street,South Grafton,BOTH,UNCLASSIFIED,2018,WEEKENDS,19079,-29.697966,152.942108
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,ALL DAYS,34889,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,ALL DAYS,32803,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,ALL DAYS,67692,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,AM PEAK,9335,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,AM PEAK,8969,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,AM PEAK,18304,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,OFF PEAK,16999,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,OFF PEAK,15777,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,OFF PEAK,32776,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,PM PEAK,10055,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,PM PEAK,8996,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,PM PEAK,19051,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,29380,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,26593,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,55973,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,WEEKDAYS,36389,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,33742,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,WEEKDAYS,70131,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,NORTH,UNCLASSIFIED,2018,WEEKENDS,31297,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,SOUTH,UNCLASSIFIED,2018,WEEKENDS,30520,-28.193743,153.527389
4010,Pacific Motorway,Tweed Heads South,BOTH,UNCLASSIFIED,2018,WEEKENDS,61817,-28.193743,153.527389
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,ALL DAYS,4177,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,ALL DAYS,3837,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,ALL DAYS,8014,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,AM PEAK,868,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,AM PEAK,896,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,AM PEAK,1764,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,OFF PEAK,2134,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,OFF PEAK,1957,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,OFF PEAK,4091,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,PM PEAK,1261,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,PM PEAK,1064,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,PM PEAK,2325,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,3871,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,3591,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,7462,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,WEEKDAYS,4263,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,3917,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,WEEKDAYS,8180,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,NORTH,UNCLASSIFIED,2018,WEEKENDS,3722,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,SOUTH,UNCLASSIFIED,2018,WEEKENDS,3418,-28.552515,153.546493
4270,Old Pacific Highway,Brunswick Heads,BOTH,UNCLASSIFIED,2018,WEEKENDS,7140,-28.552515,153.546493
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,ALL DAYS,23823,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,ALL DAYS,24734,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,ALL DAYS,48557,-32.818165,151.692841
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,AM PEAK,5972,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,AM PEAK,7087,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,AM PEAK,13059,-32.818165,151.692841
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,OFF PEAK,12210,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,OFF PEAK,13224,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,OFF PEAK,25434,-32.818165,151.692841
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,PM PEAK,7368,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,PM PEAK,6747,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,PM PEAK,14115,-32.818165,151.692841
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,20278,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,20359,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,40637,-32.818165,151.692841
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,WEEKDAYS,25550,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,27058,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,WEEKDAYS,52608,-32.818165,151.692841
5001,Pacific Highway,Tomago,NORTH,UNCLASSIFIED,2018,WEEKENDS,19669,-32.818165,151.692841
5001,Pacific Highway,Tomago,SOUTH,UNCLASSIFIED,2018,WEEKENDS,18639,-32.818165,151.692841
5001,Pacific Highway,Tomago,BOTH,UNCLASSIFIED,2018,WEEKENDS,38308,-32.818165,151.692841
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,ALL DAYS,9846,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,ALL DAYS,9944,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,ALL DAYS,19790,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,AM PEAK,3365,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,AM PEAK,2385,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,AM PEAK,5750,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,OFF PEAK,4237,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,OFF PEAK,4447,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,OFF PEAK,8684,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,PM PEAK,2759,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,PM PEAK,3508,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,PM PEAK,6267,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,7875,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,8299,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,16174,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,WEEKDAYS,10361,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,10340,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,WEEKDAYS,20701,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,NORTH,UNCLASSIFIED,2018,WEEKENDS,8604,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,SOUTH,UNCLASSIFIED,2018,WEEKENDS,8897,-33.100418,151.629105
5002,Pacific Highway,Pinny Beach,BOTH,UNCLASSIFIED,2018,WEEKENDS,17501,-33.100418,151.629105
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,ALL DAYS,621,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,ALL DAYS,631,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,ALL DAYS,1252,-32.65453,151.967926
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,AM PEAK,144,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,AM PEAK,141,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,AM PEAK,285,-32.65453,151.967926
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,OFF PEAK,322,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,OFF PEAK,329,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,OFF PEAK,651,-32.65453,151.967926
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,PM PEAK,171,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,PM PEAK,163,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,PM PEAK,334,-32.65453,151.967926
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,622,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,616,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,1238,-32.65453,151.967926
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,WEEKDAYS,637,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,633,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,WEEKDAYS,1270,-32.65453,151.967926
5006,Tarean Road,Karuah,NORTH,UNCLASSIFIED,2018,WEEKENDS,577,-32.65453,151.967926
5006,Tarean Road,Karuah,SOUTH,UNCLASSIFIED,2018,WEEKENDS,617,-32.65453,151.967926
5006,Tarean Road,Karuah,BOTH,UNCLASSIFIED,2018,WEEKENDS,1194,-32.65453,151.967926
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,ALL DAYS,10201,-33.208641,151.516586
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,AM PEAK,2691,-33.208641,151.516586
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,OFF PEAK,4994,-33.208641,151.516586
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,PM PEAK,3007,-33.208641,151.516586
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,8259,-33.208641,151.516586
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,WEEKDAYS,10692,-33.208641,151.516586
5013,Pacific Highway,Blue Haven,NORTH,UNCLASSIFIED,2018,WEEKENDS,8806,-33.208641,151.516586
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,ALL DAYS,9535,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,ALL DAYS,9673,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,ALL DAYS,19208,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,AM PEAK,3085,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,AM PEAK,1877,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,AM PEAK,4962,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,OFF PEAK,4748,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,OFF PEAK,4877,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,OFF PEAK,9625,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,PM PEAK,2192,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,PM PEAK,3425,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,PM PEAK,5617,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,6309,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,6425,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,12734,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,WEEKDAYS,10025,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,10179,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,WEEKDAYS,20204,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,NORTH,UNCLASSIFIED,2018,WEEKENDS,8236,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,SOUTH,UNCLASSIFIED,2018,WEEKENDS,8362,-33.482365,151.32428
5043,Brisbane Water Drive,Woy Woy,BOTH,UNCLASSIFIED,2018,WEEKENDS,16598,-33.482365,151.32428
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,ALL DAYS,32212,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,ALL DAYS,36408,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,ALL DAYS,68620,-32.81049,151.673676
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,AM PEAK,10582,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,AM PEAK,5889,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,AM PEAK,16471,-32.81049,151.673676
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,OFF PEAK,16421,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,OFF PEAK,22468,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,OFF PEAK,38889,-32.81049,151.673676
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,PM PEAK,8475,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,PM PEAK,10083,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,PM PEAK,18558,-32.81049,151.673676
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,22208,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,23570,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,PUBLIC HOLIDAYS,45778,-32.81049,151.673676
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,WEEKDAYS,35478,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,WEEKDAYS,38440,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,WEEKDAYS,73918,-32.81049,151.673676
5055,New England Highway,Tarro,NORTH,UNCLASSIFIED,2018,WEEKENDS,23819,-32.81049,151.673676
5055,New England Highway,Tarro,SOUTH,UNCLASSIFIED,2018,WEEKENDS,32023,-32.81049,151.673676
5055,New England Highway,Tarro,BOTH,UNCLASSIFIED,2018,WEEKENDS,55842,-32.81049,151.673676
5096,Awaba Road,Toronto,BOTH,UNCLASSIFIED,2018,ALL DAYS,6784,-33.003853,151.569412
5096,Awaba Road,Toronto,EAST,UNCLASSIFIED,2018,ALL DAYS,3436,-33.003853,151.569412
5096,Awaba Road,Toronto,WEST,UNCLASSIFIED,2018,ALL DAYS,3348,-33.003853,151.569412
5096,Awaba Road,Toronto,BOTH,UNCLASSIFIED,2018,AM PEAK,1993,-33.003853,151.569412
