brand,name,address,latitude,longitude
Independent,Independent Rainbow Flat,"Godfrey Hill Road, Rainbow Flat NSW 2430",-32.002155,152.471706
Independent,Independent Moorebank,"30 Stockton Ave, MOOREBANK NSW 2170",-33.932282,150.948837
BP,BP Carss Park,"294 Princess Hwy, Carss Park NSW 2221",-33.982002,151.11782
Independent,Independent Broken Hill,"9-11 Pinnacles Place, Broken Hill NSW 2880",-31.985534,141.425439
Metro Fuel,Metro Crookwell,"20 Carrington Street, Crookwell NSW 2583",-34.455055,149.459512
Metro Fuel,Metro Fuel Fairfield,"62 Railway Parade, Fairfield NSW 2165",-33.880537,150.948533
Caltex,Caltex Bowral,"202 Bong Bong Street, Bowral NSW 2576",-34.476053,150.418955
Metro Fuel,Metro Fuel Broken Hill,"571 Beryl Street, Broken Hill NSW 2880",-31.94987,141.475305
Independent,Independent North Lismore,"Northside Liberty 62 Bridge Street, North Lismore NSW 2480",-28.802992,153.275354
Independent,Harden Fuel Supplies,"96 Albury Street, Harden NSW 2587",-34.555269,148.36911
Independent,Independent North Lismore,"Northside Liberty 78 Terania Street, North Lismore NSW 2480",-28.802612,153.27274
Shell,Shell Morisset,"608 Fishery Point Rd, Morisset NSW 2264",-33.107986,151.497916
Independent,Independent Liberty South Grafton,"174 Ryan St, South Grafton NSW 2460",-29.702781,152.928772
Independent,Independent Booral,"2780 Booral Road, Booral NSW 2425",-32.466616,151.959885
Metro Fuel,Metro Fuel North Avalon,"662-664 Barrenjoey Rd, North Avalon NSW 2107",-33.625937,151.334499
Independent,Independent Appin,"71 Appin Road, Appin NSW 2560",-34.20078,150.787571
Independent,Independent Stratford,"31 Bridge Street, Stratford NSW 2429",-32.11791,151.938203
Liberty,Independent Sapphire Beach,"96 Solitary Islands Way, SAPPHIRE BEACH NSW 2450",-30.2393241,153.1472896
Independent,Independent Bradbury,"310 St Johns Road, Bradbury NSW 2560",-34.089436,150.807981
Speedway,Speedway Kings Langley,"18 Solander Road, Kings Langley NSW 2147",-33.756068,150.943559
Caltex,Caltex Mudgee,"50 Sydney Road, Mudgee NSW 2850",-32.610916,149.601329
BP,BP Gymea,"758-760 Gymea Bay Rd, GYMEA NSW 2227",-34.032787,151.085138
Metro Fuel,Metro Fuel Wiley Park,"618 Punchbowl Rd, Wiley Park NSW 2195",-33.916526,151.066504
Lowes,Lowes Coolah,"72 Cunningham Street, Coolah NSW 2843",-31.822944,149.724462
Lowes,Lowes Cooma,"2 Sharp Street, Cooma NSW 2630",-36.227985,149.135768
Lowes,Lowes Eugowra,"Oberon Street, Eugowra NSW 2806",-33.431695,148.376558
Lowes,Lowes Forbes,"3-15 Union Street, Forbes NSW 2871",-33.377506,148.010111
Lowes,Lowes Gulgong,"6 Railway Street, Gulgong NSW 2852",-32.359485,149.546141
Lowes,Lowes Hillston,"165 Cowper Street, Hillston NSW 2675",-33.490601,145.537779
Lowes,Lowes Orange,"76-82 Persley Street, Orange NSW 2800",-33.290252,149.102721
Lowes,Lowes Tamworth,"27-29 Gunnedah Road, Tamworth NSW 2340",-31.096477,150.905833
Lowes,Lowes Armidale,"84 Marsh Street, Armidale NSW 2350",-30.512213,151.669413
Lowes,Lowes Boggabilla,"Newell Highway, BOGGABILLA NSW 2409",-28.609732,150.35286
Lowes,Lowes Cessnock,"36 Wine Country Drive, Cessnock NSW 2325",-32.818772,151.351978
Lowes,Lowes Gunnedah,"14 Abbott Street, Gunnedah NSW 2380",-30.980506,150.254976
Lowes,Lowes Inverell,"208 Byron Street, Inverell NSW 2360",-29.770784,151.115517
Lowes,Lowes Moree,"65  Greenbah Road, Moree NSW 2400",-29.46144,149.822883
Independent,Independent Weethalle,"47 Railway Street, Weethalle NSW 2669",-33.875116,146.622881
Lowes,Lowes Newcastle,"Cnr Pennant St and Belford Place, NEWCASTLE NSW 2285",-32.94122,151.644032
Lowes,Lowes Tamworth,"17 Bridge Street, Tamworth NSW 2340",-31.091783,150.923416
BP,BP Casula,"461 Hume Hwy, Casula NSW 2170",-33.940892,150.911838
Metro Fuel,Metro Fuel Tahmoor,"Remembrance Driveway, Tahmoor NSW 2790",-34.234348,150.581767
Caltex,Caltex Vincentia,"153 Elizabeth Dr, Vincentia NSW 2540",-35.070191,150.675629
Caltex,Caltex Bomaderry,"1-3 Beinda St, Bomaderry NSW 2541",-34.85768,150.605234
Caltex,Caltex Shoalhaven Heads,"52-54 Shoalhaven Heads Rd, Shoalhaven Heads NSW 2535",-34.848336,150.735692
Caltex,Caltex Port Kembla,"16 Flinders St, Port Kembla NSW 2505",-34.471455,150.89227
Shell,Shell Condobolin,"114-118 Bathurst St, Condobolin NSW 2877",-33.088678,147.146962
Caltex,Caltex Khancoban,"1389 Alpine Way, Khancoban NSW 2642",-36.219796,148.124272
Independent,Red Spot Express Peak Hill,"123-125 Caswell Street, Peak Hill NSW 2869",-32.726903,148.192546
Shell,Shell Ballina,"273 River Street, Ballina NSW 2478",-28.868145,153.555214
Liberty,Liberty Alstonville,"3 Bugden Avenue, Alstonville NSW 2477",-28.83818,153.438916
Shell,Shell South Lismore,"21 Elliott Road, South Lismore NSW 2480",-28.812446,153.266044
Liberty,Liberty Casino,"84 Centre Street, Casino NSW 2470",-28.866963,153.044885
Liberty,Liberty Casino,"58-60 Hare Street, Casino NSW 2470",-28.869763,153.038557
Liberty,Liberty Boambee,"752 Pacific Highway, Boambee NSW 2450",-30.344017,153.069376
Liberty,Liberty Moorland,"99 Jericho Road, Moorland NSW 2443",-31.794378,152.651482
Liberty,Liberty South Lismore,"19-21 Kyogle Street, South Lismore NSW 2480",-28.810448,153.266642
Independent,ULLADULLA Independent Servo,"197 Princes Hwy, Ulladulla NSW 2539",-35.3663862,150.4702388
Caltex,Caltex Mount Burrell,"3220 Kyogle Rd, Mount Burrell NSW 2484",-28.4867129,153.220935
Independent,Independent Stuarts point,"16 Marine Parade, STUARTS POINT NSW 2441",-30.8209487,152.9936341
Caltex,Caltex Horsley Park,"1766 Horsley Drive, Horsley Park NSW 2175",-33.841623,150.853448
Shell,Shell Crabbes Creek,"24-28 Crabbes Creek, Crabbes Creek NSW 2483",-28.4563135,153.4960866
Speedway,Speedway Woodpark,"32-36 Woodpark Rd, WOODPARK NSW 2164",-33.8410479,150.9633347
Shell,Shell Freemans Waterhole,"890 Freemans Drive, Freemans Waterhole NSW 2323",-32.9843558,151.4836045
BP,BP Wallsend,"103- Newcastle Road, Wallsend NSW 2287",-32.904049,151.6802028
BP,BP Hamilton South,"67 Stewart Ave, HAMILTON SOUTH NSW 2303",-32.9321248,151.7533018
Independent,Independent Ballina,"337 River st, Ballina NSW 2478",-28.865612,153.549194
South West,South West Fuel - Grenfell,"1 Main St, Grenfell NSW 2810",-33.8943369,148.1558618
Mobil,Mobil Bellingen,"24-26 Hyde Street, Bellingen NSW 2454",-30.45264,152.89938
Caltex,Caltex Gregory Hills,"1 Gregory Hills Drive, GREGORY HILLS NSW 2557",-34.019706,150.763662
United,United Petroleum Wilberforce,"539 Wilberforce Rd, WILBERFORCE NSW 2756",-33.563205,150.8372818
Caltex,Long Flat Shop,"5019 Oxley Hwy, Long Flat NSW 2446",-31.4361291,152.4925548
Independent,Independent Coleambally,"Bencubbin Avenue, Coleambally NSW 2707",-34.8048222,145.8929648
Metro Fuel,Metro Bellbird Heights,"309 Wollombi Road, Bellbird Heights NSW 2325",-32.849038,151.32714
Mobil,Transwest Fuels Nemingha,"1019 New England Hwy, Nemingha NSW 2340",-31.123944,150.987928
Liberty,Liberty Cullendulla,"11191 Princes Highway, BENANDARAH NSW 2536",-35.6701454,150.2199394
Independent,Independent Dungog,"160-168 Dowling St, Dungog NSW 2420",-32.402598,151.757304
Independent,Delta Agribusiness Ardlethan,"18 Mirrool Street, Ardlethan NSW 2665",-34.356869,146.897282
BP,BP Bulahdelah,"73-75 Bulahdelah Way, Bulahdelah NSW 2423",-32.409727,152.210591
Caltex,Caltex Balranald,"Lot 95 STURT HIGHWAY, Balranald NSW 2715",-34.639582,143.56356
BP,BP Mayfield West,"15 Murray Dwyer Circ, Mayfield West NSW 2304",-32.885078,151.726816
Shell,Shell Brewarrina,"39 Doyle Street, Brewarrina NSW 2839",-29.96168,146.861296
Metro Fuel,Metro Bonnyrigg Heights,"61 Brown Road, Bonnyrigg NSW 2177",-33.896933,150.883865
BP,BP Mudgee,"77 Church Street, Mudgee NSW 2850",-32.595379,149.587984
Lowes,Lowes Coleambally,"Calrose Avenue, Coleambally NSW 2707",-34.8025099,145.8920984
Lowes,Lowes Griffith,"30-34 Banna Ave, GRIFFITH NSW 2680",-34.2904282,146.0595497
Lowes,Lowes Mount Thorley,"74 Mount Thorley Road, Mount Thorley NSW 2330",-32.6244308,151.1003177
Caltex Woolworths,Caltex StarMart Lambton,"422 Newcastle Road, NORTH LAMBTON NSW 2299",-32.9095591,151.7109683
Caltex Woolworths,Caltex Woolworths West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",-33.810887,151.093485
Caltex,TASCO Leeton Vance Rd,"44-46 Vance Rd, LEETON NSW 2705",-34.54381,146.387014
Mobil,Transwest Fuels,"286 Manilla St, MANILLA NSW 2346",-30.7397134,150.7162884
Mobil,Transwest Fuels,"2 Chelmsford St, KOOTINGAL NSW 2352",-31.0560489,151.0475884
Puma Energy,Puma Thornton,"2 Weakleys Dr, THORNTON NSW 2322",-32.7921634,151.6365207
BP,BP Eastern Creek T/S,"101 Wallgrove Rd, EASTERN CREEK NSW 2766",-33.812043,150.850204
7-Eleven,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",-32.7929856,151.6374608
BP,BP Warrawong,"42-46 King St, WARRAWONG NSW 2502",-34.483794,150.887174
Independent,Vignes Independent Petroleum,"28 Sawtell Rd, TOORMINA NSW 2452",-30.352188,153.10031
Mobil,South Petrol,"48 Illawarra St, PORT KEMBLA NSW 2505",-34.48657,150.901734
BP,BP Berowra,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",-33.615454,151.141677
Independent,IGA Blackheath,"211 Great Western Hwy, BLACKHEATH NSW 2785",-33.637526,150.285357
Independent,Russell Vale Service Station,"115 Bellambi Lane, BELLAMBI NSW 2518",-34.3612805,150.8994852
Caltex,Caltex Inverell Roadhouse,"Roadhouse 143-149 Warialda Rd, INVERELL NSW 2360",-29.774375,151.091373
Mobil,Mobil Warialda,"46 Geddes St, WARIALDA NSW 2402",-29.542777,150.574904
United,United Petroleum Pty Ltd,"7 Merinee Rd, WEST GOSFORD NSW 2250",-33.41505,151.325315
BP,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",-33.85437,150.988836
Westside,Westside Petroleum (Wyong),"140 Pacific Hwy, WYONG NSW 2259",-33.2821101,151.4256232
Metro Fuel,Riverside Co,"203 Charlotte Bay St, CHARLOTTE BAY NSW 2428",-32.343233,152.51482
Independent,Caltex Bombala Depot,"1 High Street, BOMBALA NSW 2632",-36.903943,149.2408217
Caltex,Caltex Goulburn Depot,"13 Sloane Street, GOULBURN NSW 2580",-34.7636731,149.7139019
Caltex,Caltex Bega Depot,"36 Lagoon Street, BEGA NSW 2550",-36.6685147,149.828596
BP,BP Tenterfield,"69 Rouse St, TENTERFIELD NSW 2372",-29.064999,152.016886
Caltex,Caltex Metro Bow Bowing,"101 Campbelltown Rd, MINTO NSW 2566",-34.023753,150.835143
BP,BP Haberfield,"95-97 Ramsay St, HABERFIELD NSW 2045",-33.881623,151.140229
Caltex Woolworths,Star Mart Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",-28.256781,153.527876
Caltex Woolworths,Caltex Woolworths Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",-34.771998,149.691048
Puma Energy,Puma Wetherill Park,"449 Victoria St, WETHERILL PARK NSW 2164",-33.844911,150.89233
BP,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",-33.837648,151.046763
BP,BP Rose Bay Central,"777 New South Head Rd, ROSE BAY NSW 2029",-33.870581,151.268579
Caltex,Caltex PoloFlat,"2 Geebung St, POLO FLAT NSW 2630",-36.224727,149.147857
Caltex,Caltex Armidale,"142 Marsh St, ARMIDALE NSW 2350",-30.517087,151.667591
Caltex,Caltex Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",-33.409462,151.349979
Caltex Woolworths,Caltex Woolworths Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",-33.373145,151.473789
Independent,Bates General Store,"2 Bate Street, CENTRAL TILBA NSW 2546",-36.3130006,150.074513
Caltex,Caltex Mittagong,"115 Main St, MITTAGONG NSW 2575",-34.450278,150.445145
Caltex,Caltex Dubbo North,"Lot 51 Bourke St (newell Hwy) Cnr River St, DUBBO NORTH NSW 2830",-32.233601,148.611759
Independent,Access Fuels Ebor,"1 Ebor St, EBOR NSW 2453",-30.397839,152.352838
BP,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",-34.041804,150.730913
Metro Fuel,Snowy Valley Service Centre,"5332 Kosciuszko Rd, EAST JINDABYNE NSW 2627",-36.394047,148.65213
Metro Fuel,Metro Petroleum Temora,"90 Victoria St, TEMORA NSW 2666",-34.4488937,147.5351845
Caltex,Caltex Port Macquarie,"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444",-31.450165,152.885319
BP,Aberdare Petroleum,"81 Aberdare Rd, ABERDARE NSW 2325",-32.843701,151.374427
Metro Fuel,Metro Petroleum Earlwood,"281 Homer St, EARLWOOD NSW 2206",-33.92639,151.127686
Caltex,Caltex Werrington,"Dunheved Road, WERRINGTON NSW 2747",-33.745821,150.741051
Westside,Westside Petroleum Lidcombe,"32 Joseph St, LIDCOMBE NSW 2141",-33.864896,151.043259
Shell,Riverview Service Centre,"595 Ocean Dr, NORTH HAVEN NSW 2443",-31.640597,152.815471
Mobil,Junee Fuels,"33 Seignior St, JUNEE NSW 2663",-34.870253,147.582508
BP,BP Penshurst,"494 Forest Rd, PENSHURST NSW 2222",-33.96333,151.090139
Caltex,Caltex Star Mart Dural,"917-923 Old Northern Rd, DURAL NSW 2158",-33.68313,151.028749
Caltex Woolworths,Caltex Star Mart Cherrybrook,"67 Shepherds Dr, CHERRYBROOK NSW 2126",-33.720696,151.045165
Liberty,Liberty Henty,"21 Railway Pde, HENTY NSW 2658",-35.518278,147.036699
BP,BP Clarendon,"244 Hawkesbury Valley Way, CLARENDON NSW 2756",-33.60837,150.789218
Caltex Woolworths,Caltex Woolworths Revesby,"181 The River Rd, REVESBY NSW 2212",-33.955843,151.017295
Caltex,Caltex Port Macquarie,"29 Lord St, PORT MACQUARIE NSW 2444",-31.433245,152.917056
BP,BP Bargo,"116-118 Railside Ave, BARGO NSW 2574",-34.292913,150.579983
Liberty,South Casino Petrol and General Store,"71 Centre St, CASINO NSW 2470",-28.8763094,153.0435179
Shell,Shell Corowa,"223 Sanger St, COROWA NSW 2646",-35.995284,146.391503
Shell,Shell Yenda Roadhouse,"30-32 Mirrool Ave, YENDA NSW 2681",-34.249503,146.198155
Metro Fuel,Metro Saratoga,"13-15 Village Road, SARATOGA NSW 2251",-33.475501,151.353156
Caltex,Caltex Muswellbrook (Sydney St),"12-16 Sydney Street, MUSWELLBROOK NSW 2333",-32.267658,150.887878
Caltex,Caltex Muswellbrook (Maitland Rd),"84-86 Maitland St, MUSWELLBROOK NSW 2333",-32.277957,150.897954
Caltex,Caltex Belmont North,"406 Pacific Hwy, BELMONT NORTH NSW 2280",-33.024759,151.662385
Metro Fuel,Metro Lucknow,"4613 Mitchell Hwy, LUCKNOW NSW 2800",-33.346628,149.162099
Caltex,Caltex North Hill Armidale,"2-4 Marsh Street, ARMIDALE NSW 2350",-30.503288,151.672674
Metro Fuel,Metro Long Jetty,"326 The Entrance Rd, LONG JETTY NSW 2261",-33.359023,151.484592
BP,BP Ingleburn,"Cnr Williamson & McDonald Road, INGLEBURN NSW 2565",-33.988541,150.859532
7-Eleven,7-Eleven Revesby South,"102 Milperra Rd, REVESBY NSW 2212",-33.935593,151.009208
Caltex,Caltex Lake Munmorah,"1135 Pacific Highway, LAKE MUNMORAH NSW 2259",-33.186409,151.552225
Caltex,Caltex Cessnock,"105 Wollombi Rd, CESSNOCK NSW 2325",-32.839262,151.34303
BP,BP Bingara,"56 Finch St, BINGARA NSW 2404",-29.8676582,150.569152
Caltex,Caltex Fairy Meadow,"30-34 Princes Hwy, FAIRY MEADOW NSW 2519",-34.389297,150.89421
Coles Express,Coles Express Casula,"629-631 Hume Highway, CASULA NSW 2170",-33.954582,150.892695
Liberty,Mann River Caravan Park,"4467 Gywdir Highway, JACKADGERY NSW AUSTRALIA 2460",-29.576842,152.551544
Independent,Corner Country Store,"49 Briscoe St, TIBOOBURRA NSW 2880",-29.43,142.0111
Mobil,Pacific Mobil,"11 Hanlon Street, PARKES NSW 2870",-33.154183,148.159711
Costco,Costco Marsden Park (Members only),"10 Langford Drive, MARSDEN PARK NSW 2765",-33.722985,150.840858
United,United Terrey HILLS,"43 Booralie Rd, TERREY HILLS NSW 2084",-33.680181,151.225022
Caltex Woolworths,Caltex Woolworths Randwick,"2 Alison Rd, RANDWICK NSW 2031",-33.906604,151.232031
Mobil,Mobil Five Ways Servo Tumut,"3 Blowering Rd, TUMUT NSW 2720",-35.311298,148.23069
Caltex,Caltex Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",-33.816223,150.971793
Metro Fuel,Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",-34.757136,149.714125
Metro Fuel,Metro Fuel Tura Beach,"487 Sapphire Coast Drive, TURA BEACH NSW 2548",-36.849973,149.921582
BP,BP Nambucca T/C,"2 Corkwood Rd, VALLA NSW 2448",-30.627211,152.972277
BP,BP Nemingha,"464-468 Armidale Rd, NEMINGHA NSW 2340",-31.123715,150.983689
Independent,Quinn's on Melbourne Street,"U 1 39 Melbourne St, EAST MAITLAND NSW 2323",-32.745024,151.583493
Metro Fuel,Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",-33.906106,151.014058
United,United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",-29.06241,152.017206
Independent,Delta Agribusiness Elong Elong,"13 Dubbo St, ELONG ELONG NSW 2831",-32.111988,149.037866
Independent,Werris Creek Fuels,"18 Single St, WERRIS CREEK NSW 2341",-31.344411,150.647676
Metro Fuel,Metro Petroleum Belmore,"442 Punchbowl Rd, BELMORE NSW 2192",-33.907933,151.076962
Metro Fuel,Metro Petroleum Cootamundra,"111 Sutton St, COOTAMUNDRA NSW 2590",-34.644482,148.024038
Metro Fuel,Metro Petroleum Heatherbrae,"206 Adelaide Street, HEATHERBRAE NSW 2324",-32.780587,151.737605
BP,BP Termeil,"1600 Princes Hwy, TERMEIL NSW 2539",-35.4857525,150.3381923
Caltex Woolworths,CALTEX STAR SHOP CARLINGFORD COURT,"797 Pennant Hills Road, CARLINGFORD NSW 2118",-33.775823,151.051729
Metro Fuel,Metro Petroleum Holbrook,"153 Sydney Rd, HOLBROOK NSW 2644",-35.713936,147.317237
Caltex,Caltex Condobolin,"20 Lachlan St, CONDOBOLIN NSW 2877",-33.090156,147.151458
Caltex,Caltex Rutherford Diesel Stop,"83 Mustang Dr, RUTHERFORD NSW 2320",-32.704828,151.498701
Caltex,Caltex Star Mart Tempe,"775 Princes Hwy, TEMPE NSW 2044",-33.925315,151.160059
Mobil,Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",-32.2721887,150.8900116
Metro Fuel,Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",-32.8569915,151.3229142
Caltex Woolworths,Caltex Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",-33.753807,151.2602299
Liberty,Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",-35.90459,150.081623
Coles Express,Coles Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",-33.577734,150.718917
Shell,Shell Goonellabah,"753 Ballina Road, GOONELLABAH NSW 2480",-28.8133873,153.3391471
Shell,SHELL WINGHAM SERVO,"24 Murray Road, WINGHAM NSW 2429",-31.8686868,152.3620177
7-Eleven,7-Eleven Kanwal,"207-209 Wallarah Rd, KANWAL NSW 2259",-33.2528645,151.4931737
Independent,Andys Garage Bray Park,"46-48 Kyogle Rd, BRAY PARK NSW 2484",-28.340999,153.374884
Shell,Shell Ulladulla,"153 Princess Highway, ULLADULLA NSW 2539",-35.362843,150.47273
Caltex,Caltex Star Mart Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",-32.924642,151.751357
Caltex,Caltex Salt ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",-32.786649,151.933639
Caltex Woolworths,Caltex Woolworths,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",-33.7266,151.08363
Metro Fuel,Metro Petroleum Tenterfield,"150 High St, TENTERFIELD NSW 2372",-29.053183,152.020873
Liberty,Bonalbo Petrol & General store,"62 Woodenbong Rd, BONALBO NSW 2469",-28.73812,152.629268
Mobil,Mobil Fuel North Haven,"Shop 1 531 Ocean Dr, NORTH HAVEN NSW 2443",-31.642115,152.810203
Caltex,Caltex Cameron Park,"119 Stenhouse Dr, CAMERON PARK NSW 2285",-32.896448,151.597315
Liberty,Liberty Narromine,"49 BURRAWAY ST, NARROMINE NSW 2821",-32.2356532,148.2454259
Caltex Woolworths,Caltex North Richmond,"50 Bells Line of Road, NORTH RICHMOND NSW 2754",-33.579975,150.719994
Caltex,Caltex Dean Street,"672 Dean St, ALBURY NSW 2640",-36.079745,146.911049
Caltex,Caltex Batehaven,"264 Beach Rd, BATEHAVEN NSW 2536",-35.732391,150.199773
BP,BP Nowra,"Corner Princess Highway and Plunkett Street, NOWRA NSW 2541",-34.878761,150.604307
Caltex,Caltex Star Mart Swansea,"126 Pacific Hwy, SWANSEA NSW 2281",-33.088127,151.638255
Independent,Mannering Park Mini Mart,"70 Vales Rd, MANNERING PARK NSW 2259",-33.152273,151.537155
Mobil,Mobil Griffith,"81-83 Banna Ave, GRIFFITH NSW 2680",-34.2885059,146.0541089
Caltex,TASCO Cootamundra Hovell St,"30 Hovell Street, COOTAMUNDRA NSW 2590",-34.636187,148.034732
Coles Express,Coles Express Queanbeyan,"2 High Street, QUEANBEYAN EAST NSW 2620",-35.348513,149.243517
Shell,Westside Petroleum Young,"Cnr Main and Short Street, YOUNG NSW 2594",-34.313521,148.295501
Caltex,Caltex Starmart Punchbowl,"1285-1289 Canterbury Rd, PUNCHBOWL NSW 2196",-33.9314597,151.0596341
Metro Fuel,Metro North Wyong,"6b 1-10 Amy Close, WYONG NSW 2259",-33.266366,151.435641
Caltex,Caltex Port Kembla,"1-3 St, PORT KEMBLA NSW 2505",-34.484509,150.904003
7-Eleven,7-Eleven Marsden Park,"861 Richmond Road, MARSDEN PARK NSW 2765",-33.718692,150.846004
BP,BP McGraths Hill,"126 Windsor Rd, MCGRATHS HILL NSW 2756",-33.6153673,150.8333624
Speedway,Speedway South Granville,"171 Clyde St, SOUTH GRANVILLE NSW 2142",-33.8474647,151.0129202
Liberty,Outback Fuel Centre,"96-104 Anson St, BOURKE NSW 2840",-30.0954979,145.9437461
Caltex,Caltex Murwillumbah,"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",-28.3268979,153.4093121
Caltex,Boland Petroleum,"101 Gosport St, MOREE NSW 2400",-29.476258,149.8475
Caltex,Boland Petroleum,"1-5 James St, NARRABRI NSW 2390",-30.3296288,149.7936588
Caltex,Hill Fitzsimmons Pty Ltd,"337-343 Frome St, MOREE NSW 2400",-29.473139,149.8426187
Metro Fuel,Metro Bankstown,"110 Canterbury Rd, BANKSTOWN NSW 2200",-33.934407,151.0312051
Independent,Independent SCONE,"236 Kelly St, SCONE NSW 2337",-32.0550787,150.8693514
BP,BP Riverstone,"196 Riverstone Pde, RIVERSTONE NSW 2765",-33.6648441,150.8551245
Metro Fuel,Metro Murrurundi,"148 Mayne St, MURRURUNDI NSW 2338",-31.7613059,150.8313866
BP,Paterson Service Station,"26 King St, King Street, Paterson NSW 2421",-32.598801,151.617956
Independent,Tabourie Tuckerbox,"70 Princess Highway, LAKE TABOURIE NSW 2539",-35.434948,150.403262
Mobil,Mobil Gunning,"56 Yass Street, GUNNING NSW 2581",-34.781544,149.268344
Mobil,Mobil Berridale,"68 Jindabyne Rd, BERRIDALE NSW 2628",-36.3654151,148.8270027
BP,BP Balranald (Self Service),"94 Sturt Highway, BALRANALD NSW 2715",-34.640024,143.563146
Caltex Woolworths,Caltex Taren Point,"114 Taren Point Rd, TAREN POINT NSW 2229",-34.0206558,151.1218918
Independent,Billabong Takeaway & LPO,"5 Forbes Street, YEOVAL NSW 2868",-32.7537301,148.6479241
Shell,Shell Jerilderi,"81-83 Jerilderie Road, JERILDERIE NSW 2716",-35.355966,145.729031
Caltex,Caltex Star Mart Gilgandra,"6425 Newell Hwy, GILGANDRA NSW 2827",-31.7254443,148.6527967
Puma Energy,Puma Moree,"3 Blueberry Rd, MOREE NSW 2400",-29.4907879,149.8502594
BP,Lowes Petroleum Service,"13 Midkin St, GARAH NSW 2405",-29.0739201,149.6336136
Caltex,Caltex Mudgee,"114-118 Church St, MUDGEE NSW 2850",-32.5942803,149.5876199
Mobil,Transwest Fuels,"50e Fitzroy St, WALCHA NSW 2354",-30.9860216,151.5961045
Caltex,Caltex Wentworth,"17 Sandwych St, WENTWORTH NSW 2648",-34.1067925,141.917973
Metro Fuel,Metro Toongabbie,"59 The Crescent, TOONGABBIE NSW 2146",-33.7959542,150.9297948
Metro Fuel,Metro Petroleum Padstow,"69 Davies Rd, PADSTOW NSW 2211",-33.9510689,151.0387597
Enhance,Enhance Lithgow,"151 Mort St, LITHGOW NSW 2790",-33.4809941,150.1630228
Mobil,Mobil Nowra,"215 Kinghorne St, NOWRA NSW 2541",-34.8907243,150.6012047
Caltex Woolworths,Caltex Star Mart Coogee South,"169-173 Malabar Rd, SOUTH COOGEE NSW 2034",-33.9323319,151.2574379
Caltex,Caltex Merrylands,"150 Woodville Rd, MERRYLANDS NSW 2160",-33.838025,150.99969
Caltex Woolworths,Caltex Alexandria,"133 Wyndham Street, ALEXANDRIA NSW 2015",-33.902032,151.200054
BP,BP Junction Hill,"5 Casino Rd, JUNCTION HILL NSW 2460",-29.64485,152.926731
Caltex Woolworths,Caltex Woolworths Kooringal,"265-267 Lake Albert Rd, KOORINGAL NSW 2650",-35.1407736,147.3755366
Independent,Tanilba Bay fuel station,"46 President Wilson Walk, TANILBA BAY NSW 2319",-32.733808,152.001781
Caltex,Caltex Gumly Gumly,"Caltex 3723 Hwy, GUMLY GUMLY NSW 2652",-35.136094,147.442429
Caltex,Caltex Wagga Wagga,"56 Docker St, WAGGA WAGGA NSW 2650",-35.1173827,147.3558074
Caltex,Caltex Starmart Lansvale,"141-151 Hume Highway Cnr Chadderton St, LANSVALE NSW 2166",-33.894328,150.957208
Caltex,Caltex Cabramatta,"166 John St, CABRAMATTA NSW 2166",-33.8942945,150.9280257
7-Eleven,7- Eleven Towradgi,"162-166 Pioneer Rd, TOWRADGI NSW 2518",-34.3841162,150.9064844
Caltex,Caltex Moonbi,"16-18 Gill St, MOONBI NSW 2353",-31.0230276,151.0699263
Independent,Supagas,"2 Goddard Lane, TAMWORTH NSW 2340",-31.079993,150.853846
Caltex,Caltex Tamworth Orana,"21 White St Cnr Marius St, Tamworth NSW 2350",-31.092552,150.9342661
Independent,New Berrima General Store,"21 Argyle Street, NEW BERRIMA NSW 2577",-34.5039828,150.3329838
Independent,Fairfield Fuel,"32 Court Rd, FAIRFIELD NSW 2165",-33.8701219,150.9581328
Budget,Budget Petrol Chippendale,"66-70 Regent Street, CHIPPENDALE NSW 2008",-33.8878,151.2017441
