Postcode,Total Registrations (2017-2021),Registrations 2017,Registrations 2018,Registrations 2019,Registrations 2020,Registrations 2021,Latitude,Longitude
2097,46,3,3,6,15,19,-33.742,151.317
2097,46,3,3,6,15,19,-33.7315,151.28016
2099,118,3,6,19,36,54,-33.74142,151.28227
2099,118,3,6,19,36,54,-33.7414,151.282
2099,118,3,6,19,36,54,-33.7544,151.2854
2099,118,3,6,19,36,54,-33.7532,151.296
2099,118,3,6,19,36,54,-33.748611,151.267778
2099,118,3,6,19,36,54,-33.7645,151.2973
2099,118,3,6,19,36,54,-33.7586,151.29
2100,110,8,9,21,29,43,-33.7624,151.25
2100,110,8,9,21,29,43,-33.7624,151.25
2100,110,8,9,21,29,43,-33.7522,151.256
2100,110,8,9,21,29,43,-33.7653,151.27041
2100,110,8,9,21,29,43,-33.7754,151.2689
2100,110,8,9,21,29,43,-33.7352,151.2469
2100,110,8,9,21,29,43,-33.7672145,151.2653692
2101,107,8,9,21,30,39,-33.70102,151.2789
2101,107,8,9,21,30,39,-33.6823,151.26315
2101,107,8,9,21,30,39,-33.7231,151.2952
2101,107,8,9,21,30,39,-33.7104,151.301
2101,107,8,9,21,30,39,-33.7065,151.2884
2102,25,3,3,4,5,10,-33.6881414,151.2947775
2102,25,3,3,4,5,10,-33.694,151.301
2102,25,3,3,4,5,10,-33.6957,151.296
2103,50,3,5,8,11,23,-33.6757024,151.3064407
2104,45,3,3,8,14,17,-33.6610245,151.2889461
2105,27,3,3,4,6,11,-33.6544,151.2791
2105,27,3,3,4,6,11,-33.639515,151.277825
2105,27,3,3,4,6,11,-33.6296855,151.2816573
2105,27,3,3,4,6,11,-33.643,151.277
2105,27,3,3,4,6,11,-33.627,151.287
2105,27,3,3,4,6,11,-33.6395909,151.290404
2106,53,3,3,7,15,25,-33.6566564,151.3122727
2106,53,3,3,7,15,25,-33.6533125,151.3234816
2107,138,13,14,27,37,47,-33.6303,151.33
2107,138,13,14,27,37,47,-33.6302836,151.3297698
2107,138,13,14,27,37,47,-33.6444858,151.3275826
2107,138,13,14,27,37,47,-33.6445,151.328
2107,138,13,14,27,37,47,-33.6429,151.314
2107,138,13,14,27,37,47,-33.6207691,151.3219323
2107,138,13,14,27,37,47,-33.6362228,151.3100857
2107,138,13,14,27,37,47,-33.6243879,151.3168063
2107,138,13,14,27,37,47,-33.6359921,151.306015
2107,138,13,14,27,37,47,-33.6131448,151.3304989
2108,40,4,4,7,8,17,-33.605,151.299
2108,40,4,4,7,8,17,-33.5952002,151.2979869
2108,40,4,4,7,8,17,-33.591667,151.300833
2108,40,4,4,7,8,17,-33.627,151.287
2108,40,4,4,7,8,17,-33.601111,151.321667
2108,40,4,4,7,8,17,-33.6049927,151.2866804
2109,3,0,0,0,0,3,-33.7738237,151.1126498
2110,151,14,18,31,38,50,-33.8337,151.14366
2110,151,14,18,31,38,50,-33.8337,151.144
2110,151,14,18,31,38,50,-33.8417,151.16968
2111,81,3,4,18,21,35,-33.8257071,151.1397958
2111,81,3,4,18,21,35,-33.8301698,151.1267591
2111,81,3,4,18,21,35,-33.84252,151.13475
2111,81,3,4,18,21,35,-33.8385208,151.138135
2111,81,3,4,18,21,35,-33.839,151.147
2111,81,3,4,18,21,35,-33.8232809,151.1270221
2111,81,3,4,18,21,35,-33.832435,151.116938
2112,156,12,15,30,40,59,-33.79885,151.09948
2112,156,12,15,30,40,59,-33.827,151.106
2112,156,12,15,30,40,59,-33.8157466,151.1030164
2113,192,7,10,32,58,85,-33.79876,151.1337043
2113,192,7,10,32,58,85,-33.81,151.135
2113,192,7,10,32,58,85,-33.7763709,151.1200451
2113,192,7,10,32,58,85,-33.7934648,151.134494
2113,192,7,10,32,58,85,-33.7931778,151.1197879
2114,52,3,3,9,15,22,-33.80085,151.08648
2114,52,3,3,9,15,22,-33.8007216,151.0777054
2114,52,3,3,9,15,22,-33.81692,151.08333
2114,52,3,3,9,15,22,-33.8145781,151.0718821
2114,52,3,3,9,15,22,-33.8067672,151.0824602
2115,36,3,4,6,10,13,-33.8132521,151.0616918
2116,24,0,0,5,8,11,-33.8124093,151.0384023
2117,29,3,3,3,6,14,-33.80404,151.0351
2117,29,3,3,3,6,14,-33.79312,151.05999
2117,29,3,3,3,6,14,-33.7963384,151.0263232
2117,29,3,3,3,6,14,-33.79417,151.03802
2118,102,10,11,22,27,32,-33.7799114,151.0413133
2118,102,10,11,22,27,32,-33.7769709,151.0521224
2118,102,10,11,22,27,32,-33.7648291,151.058428
2118,102,10,11,22,27,32,-33.7842472,151.028727
2119,109,6,7,22,32,42,-33.7511096,151.0651688
2119,109,6,7,22,32,42,-33.7553681,151.078072
2120,83,3,5,15,26,34,-33.738881,151.0723841
2120,83,3,5,15,26,34,-33.7261791,151.0841467
2120,83,3,5,15,26,34,-33.72299,151.07064
2121,136,10,15,25,38,48,-33.7746,151.0788
2121,136,10,15,25,38,48,-33.7623,151.101
2122,62,3,4,12,17,26,-33.790362,151.081731
2122,62,3,4,12,17,26,-33.7800906,151.1029137
2123,0,0,0,0,0,0,-33.8135571,151.003407
2124,0,0,0,0,0,0,-33.8135571,151.003407
2125,61,4,6,12,17,22,-33.7462388,151.0296696
2126,47,3,3,6,14,21,-33.7287467,151.0413133
2127,59,3,3,11,16,26,-33.8321521,151.0806171
2127,59,3,3,11,16,26,-33.839,151.055
2127,59,3,3,11,16,26,-33.8465,151.072
2127,59,3,3,11,16,26,-33.828,151.077
2128,27,3,3,4,6,11,-33.8343506,151.0442244
2129,0,0,0,0,0,0,-33.8631422,151.0753588
2130,38,3,3,5,11,16,-33.8922971,151.1359504
2131,39,4,4,6,11,14,-33.8904917,151.1254852
2132,12,0,0,3,3,6,-33.8828873,151.114106
2133,10,0,0,3,3,4,-33.8967345,151.1082813
2133,10,0,0,3,3,4,-33.89059,151.09246
2134,78,3,3,7,27,38,-33.8799121,151.1024569
2134,78,3,3,7,27,38,-33.8799121,151.1024569
2135,126,9,11,21,37,48,-33.8808808,151.0762495
2136,21,3,3,3,6,6,-33.8902,151.1052
2136,21,3,3,3,6,6,-33.89059,151.09246
2136,21,3,3,3,6,6,-33.8943055,151.0830083
2137,138,8,14,25,41,50,-33.844,151.1129
2137,138,8,14,25,41,50,-33.84802,151.11485
2137,138,8,14,25,41,50,-33.8550219,151.1078139
2137,138,8,14,25,41,50,-33.8405772,151.1060971
2137,138,8,14,25,41,50,-33.8604,151.08856
2138,74,3,5,14,22,30,-33.8462611,151.0908086
2138,74,3,5,14,22,30,-33.8397,151.088
2138,74,3,5,14,22,30,-33.841667,151.083611
2138,74,3,5,14,22,30,-33.82821,151.08569
2139,0,0,0,0,0,0,-33.8374705,151.0925689
2140,76,5,8,9,27,27,-33.858623,151.0791612
2140,76,5,8,9,27,27,-33.858623,151.0791612
2140,76,5,8,9,27,27,-33.858623,151.0791612
2141,70,6,9,12,17,26,-33.87487,151.03073
2141,70,6,9,12,17,26,-33.8719405,151.0413133
2141,70,6,9,12,17,26,-33.8719405,151.0413133
2141,70,6,9,12,17,26,-33.87276,151.05562
2142,34,3,3,3,7,18,-33.8504194,151.0086307
2142,34,3,3,3,7,18,-33.8194143,151.0333082
2142,34,3,3,3,7,18,-33.8325954,151.0223928
2142,34,3,3,3,7,18,-33.8353132,151.0065546
2142,34,3,3,3,7,18,-33.831,150.997
2142,34,3,3,3,7,18,-33.8239653,151.0212029
2142,34,3,3,3,7,18,-33.8577224,151.0107506
2143,3,0,0,0,0,3,-33.893,151.023
2143,3,0,0,0,0,3,-33.89,151.03
2143,3,0,0,0,0,3,-33.88572,151.02833
2143,3,0,0,0,0,3,-33.8857,151.028
2144,74,3,4,8,22,37,-33.8485157,151.0296696
2144,74,3,4,8,22,37,-33.8485,151.03
2145,94,3,5,15,30,41,-33.7945,150.976
2145,94,3,5,15,30,41,-33.80128,150.94305
2145,94,3,5,15,30,41,-33.8297061,150.9488947
2145,94,3,5,15,30,41,-33.8206367,150.9881962
2145,94,3,5,15,30,41,-33.817,150.926
2145,94,3,5,15,30,41,-33.80739,150.95518
2145,94,3,5,15,30,41,-33.8178167,150.9692855
2145,94,3,5,15,30,41,-33.8059112,150.9701895
2145,94,3,5,15,30,41,-33.8085661,150.9869597
2146,27,0,0,4,9,14,-33.787,150.966
2146,27,0,0,4,9,14,-33.7841326,150.95429
2146,27,0,0,4,9,14,-33.7841326,150.95429
2147,60,6,7,12,15,20,-33.7499763,150.9345044
2147,60,6,7,12,15,20,-33.7666,150.9277
2147,60,6,7,12,15,20,-33.7779167,150.931946
2147,60,6,7,12,15,20,-33.7661982,150.921715
2148,91,7,10,20,24,30,-33.79,150.876
2148,91,7,10,20,24,30,-33.7668069,150.905298
2148,91,7,10,20,24,30,-33.7702867,150.9059341
2148,91,7,10,20,24,30,-33.799,150.885
2148,91,7,10,20,24,30,-33.7457198,150.9047417
2148,91,7,10,20,24,30,-33.7495256,150.8929227
2148,91,7,10,20,24,30,-33.7981153,150.9176528
2150,87,3,3,11,29,41,-33.8219453,151.0107506
2150,87,3,3,11,29,41,-33.8135571,151.003407
2150,87,3,3,11,29,41,-33.8173782,151.0016557
2151,46,3,3,8,13,19,-33.800281,151.0042445
2151,46,3,3,8,13,19,-33.7750537,151.0238278
2152,21,0,3,5,5,8,-33.78974,150.9921094
2153,223,12,17,44,57,93,-33.7619106,150.9929255
2153,223,12,17,44,57,93,-33.7385583,150.9502708
2153,223,12,17,44,57,93,-33.7425,150.968
2153,223,12,17,44,57,93,-33.7619106,150.9929255
2153,223,12,17,44,57,93,-33.7773471,150.9745309
2154,148,11,13,24,47,53,-33.7270691,150.9947439
2155,179,13,17,30,47,72,-33.7,150.941
2155,179,13,17,30,47,72,-33.7111451,150.9550731
2155,179,13,17,30,47,72,-33.703,150.919
2155,179,13,17,30,47,72,-33.6852,150.953
2155,179,13,17,30,47,72,-33.68162,150.91552
2156,102,6,12,20,29,35,-33.65255,150.94096
2156,102,6,12,20,29,35,-33.70547,151.00334
2156,102,6,12,20,29,35,-33.6693,151.00158
2157,21,3,3,3,4,8,-33.50824,151.06178
2157,21,3,3,3,4,8,-33.55054,151.01974
2157,21,3,3,3,4,8,-33.60224,151.00247
2157,21,3,3,3,4,8,-33.601,150.976
2158,52,5,7,10,12,18,-33.682,151.029
2158,52,5,7,10,12,18,-33.6822,151.028
2158,52,5,7,10,12,18,-33.6408817,151.0180269
2158,52,5,7,10,12,18,-33.6918281,151.0197535
2159,21,0,3,4,4,10,-33.62429,151.04455
2159,21,0,3,4,4,10,-33.61547,151.09811
2159,21,0,3,4,4,10,-33.60259,151.04984
2159,21,0,3,4,4,10,-33.65,151.043
2160,24,3,3,4,7,7,-33.835802,150.9865196
2160,24,3,3,4,7,7,-33.83742,150.96168
2161,35,6,7,8,7,7,-33.8557329,150.9950627
2161,35,6,7,8,7,7,-33.850656,150.96308
2161,35,6,7,8,7,7,-33.86577,150.98346
2161,35,6,7,8,7,7,-33.8627,150.966
2162,12,0,3,3,3,3,-33.87838,151.00443
2162,12,0,3,3,3,3,-33.88836,151.00713
2163,9,0,0,3,3,3,-33.88605,150.96442
2163,9,0,0,3,3,3,-33.89499,150.97418
2163,9,0,0,3,3,3,-33.881495,150.9821162
2164,40,3,3,9,10,15,-33.8535722,150.9406861
2164,40,3,3,9,10,15,-33.8575945,150.9177784
2164,40,3,3,9,10,15,-33.84975,150.91101
2164,40,3,3,9,10,15,-33.847,150.903
2164,40,3,3,9,10,15,-33.841827,150.962577
2165,25,3,4,4,6,8,-33.8705856,150.9564102
2165,25,3,4,4,6,8,-33.87177,150.97346
2165,25,3,4,4,6,8,-33.86848,150.94239
2165,25,3,4,4,6,8,-33.87112,150.92322
2166,39,0,3,7,8,21,-33.8954675,150.9384081
2166,39,0,3,7,8,21,-33.8947,150.915
2166,39,0,3,7,8,21,-33.88502,150.9276
2166,39,0,3,7,8,21,-33.88642,150.946
2166,39,0,3,7,8,21,-33.906913,150.9685549
2167,12,0,0,3,3,6,-33.9690916,150.8929227
2168,22,3,3,4,6,6,-33.91447,150.8987392
2168,22,3,3,4,6,6,-33.91413,150.88247
2168,22,3,3,4,6,6,-33.9240777,150.8914686
2168,22,3,3,4,6,6,-33.90596,150.86681
2168,22,3,3,4,6,6,-33.91068,150.88887
2168,22,3,3,4,6,6,-33.9165364,150.8639325
2168,22,3,3,4,6,6,-33.9268,150.872
2168,22,3,3,4,6,6,-33.9164233,150.8914686
2170,89,4,6,14,25,40,-33.9503864,150.9044946
2170,89,4,6,14,25,40,-33.948068,150.899674
2170,89,4,6,14,25,40,-33.911,150.959
2170,89,4,6,14,25,40,-33.9522602,150.9601708
2170,89,4,6,14,25,40,-33.9285567,150.9179595
2170,89,4,6,14,25,40,-33.9285567,150.9179595
2170,89,4,6,14,25,40,-33.9192132,150.9237809
2170,89,4,6,14,25,40,-33.9326,150.900826
2170,89,4,6,14,25,40,-33.9397082,150.9249864
2170,89,4,6,14,25,40,-33.898,150.901
2170,89,4,6,14,25,40,-33.9422412,150.8673973
2170,89,4,6,14,25,40,-33.911343,150.9381637
2171,28,3,3,3,5,14,-33.9383,150.848
2171,28,3,3,3,5,14,-33.8876831,150.8490573
2171,28,3,3,3,5,14,-33.9001,150.848
2171,28,3,3,3,5,14,-33.944,150.844
2171,28,3,3,3,5,14,-33.93382,150.85284
2171,28,3,3,3,5,14,-33.9143,150.854
2171,28,3,3,3,5,14,-33.915,150.842
2171,28,3,3,3,5,14,-33.93569,150.8308
2172,6,0,0,0,3,3,-33.96776,150.978
2172,6,0,0,0,3,3,-33.976,150.9926
2172,6,0,0,0,3,3,-33.959,150.979
2173,26,0,3,5,7,11,-33.9565362,150.9498811
2173,26,0,3,5,7,11,-33.9492164,150.9424079
2174,15,0,0,3,5,7,-33.9652,150.858
2174,15,0,0,3,5,7,-33.9984,150.866
2175,0,0,0,0,0,0,-33.848126,150.8493059
2176,37,5,5,6,10,11,-33.875,150.862
2176,37,5,5,6,10,11,-33.86341,150.88364
2176,37,5,5,6,10,11,-33.88095,150.87516
2176,37,5,5,6,10,11,-33.87676,150.88819
2176,37,5,5,6,10,11,-33.861,150.9048
2176,37,5,5,6,10,11,-33.8847,150.907
2176,37,5,5,6,10,11,-33.8762,150.9123
2177,12,0,3,3,3,3,-33.89812,150.89006
2177,12,0,3,3,3,3,-33.89112,150.87206
2177,12,0,3,3,3,3,-33.828,151.077
2178,9,0,0,3,3,3,-33.87297,150.83823
2178,9,0,0,3,3,3,-33.87464,150.79868
2178,9,0,0,3,3,3,-33.857,150.81
2179,22,3,3,4,4,8,-33.93109,150.79361
2179,22,3,3,4,4,8,-33.965,150.801
2190,848,3,64,117,193,471,-33.8908,151.0475
2190,848,3,64,117,193,471,-33.9077605,151.0643509
2190,848,3,64,117,193,471,-33.915,151.051
2191,17,3,3,3,3,5,-33.9061117,151.0849848
2192,15,3,3,3,3,3,-33.9178204,151.0908086
2193,63,3,6,12,21,21,-33.8997098,151.1199309
2193,63,3,6,12,21,21,-33.9126,151.118
2193,63,3,6,12,21,21,-33.91058,151.12919
2194,17,3,3,3,3,5,-33.9105784,151.1024569
2195,9,0,0,3,3,3,-33.9200417,151.0771497
2195,9,0,0,3,3,3,-33.92,151.077
2195,9,0,0,3,3,3,-33.9228671,151.0683887
2196,22,3,3,3,4,9,-33.9324629,151.049487
2196,22,3,3,3,4,9,-33.9369131,151.074461
2197,15,3,3,3,3,3,-33.8990652,150.9976541
2198,0,0,0,0,0,0,-33.9062913,150.9860137
2199,18,0,3,3,3,9,-33.9050378,151.0209375
2199,18,0,3,3,3,9,-33.9097192,151.0100527
2200,85,3,4,17,24,37,-33.91817,151.03497
2200,85,3,4,17,24,37,-33.9200458,151.0296696
2200,85,3,4,17,24,37,-33.9246,150.998
2200,85,3,4,17,24,37,-33.9047111,151.0380263
2200,85,3,4,17,24,37,-33.91817,151.03497
2200,85,3,4,17,24,37,-33.92498,151.00769
2200,85,3,4,17,24,37,-33.9202555,151.0051824
2200,85,3,4,17,24,37,-33.915,151.051
2203,35,3,3,3,10,16,-33.9041707,151.1374068
2204,56,3,4,8,17,24,-33.9086291,151.1548847
2204,56,3,4,8,17,24,-33.9068736,151.1714361
2204,56,3,4,8,17,24,-33.908799,151.1479343
2205,39,3,4,6,12,14,-33.9391501,151.1478116
2205,39,3,4,6,12,14,-33.93297,151.14079
2205,39,3,4,6,12,14,-33.9299813,151.1534281
2206,55,3,7,11,17,17,-33.9258275,151.104641
2206,55,3,7,11,17,17,-33.922442,151.1286591
2206,55,3,7,11,17,17,-33.9237,151.141
2207,44,5,5,9,10,15,-33.93539,151.12541
2207,44,5,5,9,10,15,-33.937,151.133
2207,44,5,5,9,10,15,-33.9525324,151.1226904
2207,44,5,5,9,10,15,-33.9418,151.1114
2207,44,5,5,9,10,15,-33.9525324,151.1226904
2208,35,3,4,6,10,12,-33.9379361,151.0995447
2208,35,3,4,6,10,12,-33.9379361,151.0995447
2208,35,3,4,6,10,12,-33.9511,151.092
2209,20,3,3,3,4,7,-33.9488484,151.0803942
2209,20,3,3,3,4,7,-33.947329,151.0707329
2210,42,3,3,8,14,14,-33.98469,151.04352
2210,42,3,3,8,14,14,-33.9654,151.0502
2210,42,3,3,8,14,14,-33.9654,151.05
2210,42,3,3,8,14,14,-33.981667,151.051111
2210,42,3,3,8,14,14,-33.9508615,151.0523782
2211,38,3,3,6,10,16,-33.9504502,151.0309
2211,38,3,3,6,10,16,-33.973,151.035
2212,25,3,3,3,4,12,-33.9452471,151.018035
2212,25,3,3,3,4,12,-33.96806,151.01773
2212,25,3,3,3,4,12,-33.9452471,151.018035
2213,41,6,6,9,10,10,-33.96396,150.98974
2213,41,6,6,9,10,10,-33.95793,151.002
2213,41,6,6,9,10,10,-33.96929,151.00624
2214,9,0,0,3,3,3,-33.9405364,150.9801939
2216,59,6,8,13,16,16,-33.94776,151.14806
2216,59,6,8,13,16,16,-33.9591,151.152
2216,59,6,8,13,16,16,-33.9590873,151.1520593
2216,59,6,8,13,16,16,-33.94829,151.15711
2216,59,6,8,13,16,16,-33.9529076,151.1375572
2216,59,6,8,13,16,16,-33.9529,151.138
2217,54,4,6,9,12,23,-33.97897,151.1285
2217,54,4,6,9,12,23,-33.9643523,151.1372588
2217,54,4,6,9,12,23,-33.98338,151.12166
2217,54,4,6,9,12,23,-33.9738,151.1479
2217,54,4,6,9,12,23,-33.98194,151.14007
2217,54,4,6,9,12,23,-33.982,151.148
2218,11,0,0,3,3,5,-33.9749,151.1167
2218,11,0,0,3,3,5,-33.9685296,151.1246063
2219,29,3,3,3,9,11,-33.99386,151.14301
2219,29,3,3,3,9,11,-33.9986108,151.1395914
2219,29,3,3,3,9,11,-33.98898,151.1393
2220,36,3,3,4,8,18,-33.9645633,151.1010187
2220,36,3,3,4,8,18,-33.97972,151.09298
2220,36,3,3,4,8,18,-33.966189,151.1051663
2221,89,5,9,16,26,33,-33.9897654,151.1080239
2221,89,5,9,16,26,33,-33.98718,151.11889
2221,89,5,9,16,26,33,-33.98246,151.10016
2221,89,5,9,16,26,33,-33.9911107,151.1002727
2221,89,5,9,16,26,33,-33.98,151.1035
2222,25,3,3,6,7,6,-33.9623045,151.0849848
2223,61,3,4,8,18,28,-33.96932,151.06969
2223,61,3,4,8,18,28,-33.98118,151.07479
2224,55,3,3,12,17,20,-34.002,151.096
2224,55,3,3,12,17,20,-34.0080021,151.1056919
2224,55,3,3,12,17,20,-34.0103413,151.1041815
2224,55,3,3,12,17,20,-34.02318,151.11156
2225,18,0,0,3,6,9,-33.9974549,151.0885576
2225,18,0,0,3,6,9,-34.0016599,151.0791612
2226,48,3,3,9,14,19,-34.01025,151.05238
2226,48,3,3,9,14,19,-34.0045,151.06379
2226,48,3,3,9,14,19,-34.01695,151.06522
2227,45,3,3,9,13,17,-34.0333,151.08556
2227,45,3,3,9,13,17,-34.0496,151.0864
2228,42,4,5,5,11,17,-34.0299364,151.1055499
2228,42,4,5,5,11,17,-34.04977,151.10334
2229,72,5,7,11,18,31,-34.0452,151.1218
2229,72,5,7,11,18,31,-34.0529,151.12
2229,72,5,7,11,18,31,-34.06259,151.12641
2229,72,5,7,11,18,31,-34.068333,151.115833
2229,72,5,7,11,18,31,-34.069,151.1227
2229,72,5,7,11,18,31,-34.01909,151.12028
2229,72,5,7,11,18,31,-34.0460194,151.1228434
2230,72,3,4,11,21,33,-34.0834162,151.1515469
2230,72,3,4,11,21,33,-34.06996,151.13664
2230,72,3,4,11,21,33,-34.05744,151.15219
2230,72,3,4,11,21,33,-34.0347,151.165
2230,72,3,4,11,21,33,-34.0764794,151.1272123
2230,72,3,4,11,21,33,-34.04788,151.14113
2231,3,0,0,0,0,3,-34.0194134,151.1985879
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.1692409,151.0695164
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.05508,151.07492
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.01503,151.08046
2232,55,3,3,13,14,22,-34.0357295,151.0707945
2232,55,3,3,13,14,22,-34.034,151.071
2232,55,3,3,13,14,22,-34.0465,151.0471
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.0297415,151.059275
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2232,55,3,3,13,14,22,-34.02772,151.04152
2232,55,3,3,13,14,22,-34.0730997,151.0567636
2233,32,3,3,6,9,11,-34.065722,151.012664
2233,32,3,3,6,9,11,-34.08506,151.00808
2233,32,3,3,6,9,11,-34.1424139,150.9918338
2233,32,3,3,6,9,11,-34.030434,151.030555
2233,32,3,3,6,9,11,-34.0552,151.0321
2234,88,3,3,14,30,38,-33.9848,151.02142
2234,88,3,3,14,30,38,-34.01908,151.02735
2234,88,3,3,14,30,38,-34.032,151.01
2234,88,3,3,14,30,38,-34.00057,151.03587
2234,88,3,3,14,30,38,-34.049,150.975
2234,88,3,3,14,30,38,-34.0118,151.0089
2234,88,3,3,14,30,38,-34.0169635,151.0116028
2250,185,9,12,33,57,74,-33.106667,151.134444
2250,185,9,12,33,57,74,-33.432,151.218
2250,185,9,12,33,57,74,-33.299,151.235
2250,185,9,12,33,57,74,-33.3502,151.187
2250,185,9,12,33,57,74,-33.432,151.351
2250,185,9,12,33,57,74,-33.44,151.393
2250,185,9,12,33,57,74,-33.4373447,151.3925385
2250,185,9,12,33,57,74,-33.4007036,151.2027854
2250,185,9,12,33,57,74,-33.426667,151.341667
2250,185,9,12,33,57,74,-33.415,151.318
2250,185,9,12,33,57,74,-33.3788441,151.1577979
2250,185,9,12,33,57,74,-33.407,151.41
2250,185,9,12,33,57,74,-33.4407034,151.2883222
2250,185,9,12,33,57,74,-33.232,151.218
2250,185,9,12,33,57,74,-33.382,151.376
2250,185,9,12,33,57,74,-33.415,151.16
2250,185,9,12,33,57,74,-33.3575414,151.1452039
2250,185,9,12,33,57,74,-33.299,151.193
2250,185,9,12,33,57,74,-33.415,151.426
2250,185,9,12,33,57,74,-33.4378957,151.2464678
2250,185,9,12,33,57,74,-33.401,151.388
2250,185,9,12,33,57,74,-33.456667,151.192778
2250,185,9,12,33,57,74,-33.3920856,151.3326862
2250,185,9,12,33,57,74,-33.382,151.351
2250,185,9,12,33,57,74,-33.415,151.351
2250,185,9,12,33,57,74,-33.332,151.235
2250,185,9,12,33,57,74,-33.44,151.326
2250,185,9,12,33,57,74,-33.4440645,151.3399774
2250,185,9,12,33,57,74,-33.3569025,151.2904349
2250,185,9,12,33,57,74,-33.424,151.368
2250,185,9,12,33,57,74,-33.454,151.314
2250,185,9,12,33,57,74,-33.3240154,151.0859287
2250,185,9,12,33,57,74,-33.3109552,151.1288506
2250,185,9,12,33,57,74,-33.4540773,151.1607111
2250,185,9,12,33,57,74,-33.415,151.318
2250,185,9,12,33,57,74,-33.407,151.36
2251,78,3,3,16,25,31,-33.465,151.435
2251,78,3,3,16,25,31,-33.498611,151.384722
2251,78,3,3,16,25,31,-33.518,151.4
2251,78,3,3,16,25,31,-33.49,151.435
2251,78,3,3,16,25,31,-33.482,151.36
2251,78,3,3,16,25,31,-33.465,151.36
2251,78,3,3,16,25,31,-33.465,151.393
2251,78,3,3,16,25,31,-33.482,151.368
2251,78,3,3,16,25,31,-33.4967169,151.4114482
2251,78,3,3,16,25,31,-33.457,151.41
2251,78,3,3,16,25,31,-33.475,151.348
2251,78,3,3,16,25,31,-33.4686568,151.3662283
2252,0,0,0,0,0,0,-33.3208,151.234
2256,18,0,3,3,4,8,-33.503,151.326
2256,18,0,3,3,4,8,-33.492,151.304
2256,18,0,3,3,4,8,-33.466,151.318
2256,18,0,3,3,4,8,-33.545041,151.2504554
2256,18,0,3,3,4,8,-33.549383,151.2705745
2256,18,0,3,3,4,8,-33.542,151.308
2256,18,0,3,3,4,8,-33.488,151.31
2256,18,0,3,3,4,8,-33.5015847,151.2388776
2256,18,0,3,3,4,8,-33.49,151.32
2256,18,0,3,3,4,8,-33.484,151.314
2257,46,4,6,9,11,16,-33.508,151.346
2257,46,4,6,9,11,16,-33.5318421,151.3546901
2257,46,4,6,9,11,16,-33.503,151.347
2257,46,4,6,9,11,16,-33.49,151.36
2257,46,4,6,9,11,16,-33.515,151.335
2257,46,4,6,9,11,16,-33.5274036,151.3545607
2257,46,4,6,9,11,16,-33.5195114,151.3589359
2257,46,4,6,9,11,16,-33.5239107,151.3764381
2257,46,4,6,9,11,16,-33.528,151.347
2257,46,4,6,9,11,16,-33.499,151.351
2257,46,4,6,9,11,16,-33.528746,151.307503
2257,46,4,6,9,11,16,-33.524,151.343
2258,10,0,0,3,3,4,-33.34,151.393
2258,10,0,0,3,3,4,-33.324,151.385
2258,10,0,0,3,3,4,-33.3561169,151.3694311
2258,10,0,0,3,3,4,-33.324,151.31
2258,10,0,0,3,3,4,-33.332,151.368
2259,99,6,8,15,26,44,-33.265,151.398
2259,99,6,8,15,26,44,-33.199,151.468
2259,99,6,8,15,26,44,-33.16931,151.245218
2259,99,6,8,15,26,44,-33.169,151.575
2259,99,6,8,15,26,44,-33.174,151.593
2259,99,6,8,15,26,44,-33.182,151.351
2259,99,6,8,15,26,44,-33.182,151.385
2259,99,6,8,15,26,44,-33.1841798,151.6177168
2259,99,6,8,15,26,44,-33.201811,151.5924526
2259,99,6,8,15,26,44,-33.132,151.585
2259,99,6,8,15,26,44,-33.23,151.439
2259,99,6,8,15,26,44,-33.255,151.473
2259,99,6,8,15,26,44,-33.249,151.385
2259,99,6,8,15,26,44,-33.265,151.485
2259,99,6,8,15,26,44,-33.207,151.443
2259,99,6,8,15,26,44,-33.1682,151.556
2259,99,6,8,15,26,44,-33.1923043,151.5749274
2259,99,6,8,15,26,44,-33.148,151.368
2259,99,6,8,15,26,44,-33.24,151.36
2259,99,6,8,15,26,44,-33.148,151.535
2259,99,6,8,15,26,44,-33.29,151.41
2259,99,6,8,15,26,44,-33.174,151.626
2259,99,6,8,15,26,44,-33.1250604,151.5831859
2259,99,6,8,15,26,44,-33.1699044,151.3015895
2259,99,6,8,15,26,44,-33.2933617,151.4705447
2259,99,6,8,15,26,44,-33.296,151.453
2259,99,6,8,15,26,44,-33.132,151.568
2259,99,6,8,15,26,44,-33.299,151.468
2259,99,6,8,15,26,44,-33.296,151.453
2259,99,6,8,15,26,44,-33.299,151.435
2259,99,6,8,15,26,44,-33.2838797,151.4712744
2259,99,6,8,15,26,44,-33.273,151.468
2259,99,6,8,15,26,44,-33.223,151.465
